Year,1 - State Name,8 - Structure Number,2024 NBI Structure Number,22 - Owner Agency,3 - County Name,City - InfoBridge Place Code,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),58 - Deck Condition Rating,59 - Superstructure Condition Rating,60 - Substructure Condition Rating,113 - Scour Critical Bridge Value,Average Relative Humidity,Average Temperature,Maximum Temperature,Mean Wind Speed,Minimum Temperature,Number of Freeze-Thaw Cycles,Number of Snowfall Days,Number of Days with Measurable Precipitation,Number of Days with Temperature Below 0?C,Prevailing Wind Direction,Time of Wetness,Total Precipitation,Computed - Average Daily Truck Traffic (Volume),64 - Operating Rating (US tons),66 - Inventory Rating (US tons)
2015,Mississippi,11002200250051B,11002200250051B,State Highway Agency,Hinds County,,1976,24500,Steel Continuous,Stringer/Multi-beam or Girder,2,267.4,I 220             ,Fair,39,5,8,8,Bridge not over waterway,76,18.6,41,1,-9.1,44,10,125,44,179.51,4402,1453.81,3675,69.4,41.7
2015,Mississippi,11000100240435B,11000100240435B,State Highway Agency,Harrison County,,1970,37500,Prestressed Concrete,Stringer/Multi-beam or Girder,1,217.8,I 10              ,Good,45,7,7,8,Bridge not over waterway,79,21.1,35.4,3,-5.2,4,0,131,4,189.85,4580,1335.01,11625,66.9,61.5
2015,Pennsylvania,000000000021212,000000000021212,State Highway Agency,Lancaster County,,1970,768,Prestressed Concrete,Stringer/Multi-beam or Girder,2,159.1,PA 324;SR 0324    ,Good,45,8,7,7,Foundations stable; Scour above top of footing,76,11.5,35,1,-21.2,74,48,122,106,152.42,3460,1132.5,46,75,19
2015,Pennsylvania,000000000040268,000000000040268,State Highway Agency,Somerset County,,1998,1327,Prestressed Concrete,Stringer/Multi-beam or Girder,1,142.1,US 219 SBL        ,Fair,17,6,8,5,Countermeasures installed for mitigation,76,9.9,33.6,0,-21,77,75,150,118,136.88,3366,1379.19,212,99,53.9
2015,Virginia,000000000014218,000000000014218,State Highway Agency,Prince William County,,1980,17000,Prestressed Concrete,Stringer/Multi-beam or Girder,3,112.9,WBL ROUTE 0066    ,Fair,35,7,5,5,Bridge not over waterway,75,12.7,36.1,2,-19.7,76,35,130,98,158.82,3444,1210.87,850,81,61.9
2015,Virginia,000000000000131,000000000000131,State Highway Agency,Arlington County,,1973,26169,Steel,Stringer/Multi-beam or Girder,2,121.1,WASHINGTON BLVD.  ,Fair,42,7,5,5,Bridge not over waterway,76,13.1,35.2,3,-18.8,65,33,132,87,159.39,3614,1278.58,0,94,72
2015,Pennsylvania,000000000027369,000000000027369,State Highway Agency,Montgomery County,,1958,47801,Steel Continuous,Stringer/Multi-beam or Girder,3,290,PA 309 BY-PASS    ,Fair,57,5,8,7,Bridge not over waterway,78,11.9,35,2,-21.3,71,45,123,101,147.75,3717,1069.72,1434,85,50.9
2015,Pennsylvania,000000000005043,000000000005043,State Highway Agency,Berks County,,1978,9463,Prestressed Concrete,Stringer/Multi-beam or Girder,3,164,SR 2011 (LR 06143),Fair,37,7,6,6,Bridge not over waterway,76,10.8,35.4,0,-22.5,72,55,118,114,145.34,3325,1114.78,284,45,26.9
2015,Virginia,000000000014216,000000000014216,State Highway Agency,Prince William County,,1980,17511,Prestressed Concrete,Stringer/Multi-beam or Girder,3,112.9,EBL ROUTE 0066    ,Fair,35,7,5,5,Bridge not over waterway,75,12.7,36.1,2,-19.7,76,35,130,98,158.82,3444,1210.87,700,81,63.1
2015,Virginia,000000000011061,000000000011061,State Highway Agency,Loudoun County,,1987,24536,Steel,Stringer/Multi-beam or Girder,3,210,ROUTE 7 BYPASS    ,Good,28,7,7,7,Foundations stable; Scour above top of footing,75,12.7,36.1,2,-19.7,76,35,130,98,158.82,3444,1210.87,491,110.1,83.6
2015,Virginia,000000000023678,000000000023678,State Highway Agency,Fairfax County,,1993,12082,Prestressed Concrete,Stringer/Multi-beam or Girder,2,152.9,LEE CHAPEL ROAD   ,Good,22,7,7,7,Foundations Stable,76,13.3,36.1,1,-18.1,77,30,136,93,151.55,3795,1278.99,0,110.1,80.7
2015,Virginia,000000000023858,000000000023858,State Highway Agency,Fairfax County,,1993,2900,Prestressed Concrete,Stringer/Multi-beam or Girder,2,190.9,CLARA BARTON DR.  ,Fair,22,7,6,7,Bridge not over waterway,75,12.7,36.1,2,-19.7,76,35,130,98,158.82,3444,1210.87,58,87.9,67.8
2015,Virginia,000000000000067,000000000000067,State Highway Agency,Arlington County,,1982,1875,Steel Continuous,Stringer/Multi-beam or Girder,2,226,NORTH SCOTT STREET,Fair,33,7,5,6,Bridge not over waterway,76,13.1,35.2,3,-18.8,65,33,132,87,159.39,3614,1278.58,19,98,75.6
2015,West Virginia,00000000047A078,00000000047A078,State Highway Agency,Tucker County,,2008,7100,Steel Continuous,Stringer/Multi-beam or Girder,1,221.1,US 219 AND WV 72  ,Good,7,7,7,8,Foundations stable; Scour above top of footing,77,10,32.6,0,-22.4,80,67,147,115,129.39,3662,1353.84,994,98,82
2015,Delaware,      2920N150 ,      2920N150 ,State Highway Agency,Kent County,,1992,15910,Steel,Stringer/Multi-beam or Girder,1,71.9,KOREAN WAR VET HGW,Fair,23,7,6,7,Bridge not over waterway,78,13.3,34.3,3,-16.7,62,34,133,81,155.97,4059,1367.79,796,110.1,99.8
2016,California,      24 0287L ,      24 0287L ,State Highway Agency,Sacramento County,,1975,27000,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,2,258.9,INTERSTATE 5 SB   ,Good,41,7,7,7,Bridge not over waterway,62,16.8,43.1,2,-1.9,5,0,72,5,129.46,2539,1006.87,5670,110,35.7
2016,Mississippi,11000100240435B,11000100240435B,State Highway Agency,Harrison County,,1970,38500,Prestressed Concrete,Stringer/Multi-beam or Girder,1,217.8,I 10              ,Good,46,7,7,8,Bridge not over waterway,76,21.2,34.9,3,0.2,0,1,114,0,193.97,4011,1188.26,11935,66.9,61.5
2016,Mississippi,11000100240460B,11000100240460B,State Highway Agency,Harrison County,,1970,38500,Prestressed Concrete,Stringer/Multi-beam or Girder,1,242.5,I 10              ,Good,46,7,7,8,Bridge not over waterway,76,21.2,34.9,3,0.2,0,1,114,0,193.97,4011,1188.26,11935,68.7,65.7
2016,Mississippi,21000840161114B,21000840161114B,State Highway Agency,Covington County,,2002,1950,Prestressed Concrete,Stringer/Multi-beam or Girder,1,140.1,US 84             ,Good,14,8,8,8,Foundations stable; Scour above top of footing,77,19.3,39.6,0,-4.6,26,2,126,26,153.03,4768,1580.48,195,47.3,42
2016,Mississippi,310004306412140,310004306412140,State Highway Agency,Simpson County,,1963,2100,Steel,Stringer/Multi-beam or Girder,3,182.1,SR 43             ,Fair,53,6,6,6,Foundations Stable,76,19.1,38.8,0,-5.1,31,2,113,31,157.35,4490,1263.59,105,48.9,29.3
2016,Mississippi,11002200250005B,11002200250005B,State Highway Agency,Hinds County,,1977,27500,Steel Continuous,Stringer/Multi-beam or Girder,3,315,I 220             ,Fair,39,5,8,8,Bridge not over waterway,74,19,38.1,1,-6.8,29,2,117,29,179.02,4087,1158.38,4125,58.5,34.7
2016,New Jersey,        1328154,        1328154,State Highway Agency,Monmouth County,,1968,24697,Prestressed Concrete,Stringer/Multi-beam or Girder,2,169.9,NJ 18 NB          ,Fair,48,6,5,7,Bridge not over waterway,,,,,,67,25,,,,,,1235,75,38
2016,New Jersey,        1328153,        1328153,State Highway Agency,Monmouth County,,1968,9457,Prestressed Concrete,Stringer/Multi-beam or Girder,2,202.1,WEST BANGS AVENUE ,Fair,48,6,6,7,Bridge not over waterway,,,,,,67,25,,,,,,284,95,21.1
2016,Maryland,100000070042010,100000070042010,State Highway Agency,Cecil County,,1973,8002,Steel,Stringer/Multi-beam or Girder,2,90.9,MD 273            ,Fair,43,6,5,6,Foundations stable; Scour above top of footing,76,13.2,36.1,3,-13.5,72,24,109,85,153.02,3692,1238.66,640,68.5,41
2016,New Jersey,        0828156,        0828156,State Highway Agency,Gloucester County,,1987,18000,Steel,Stringer/Multi-beam or Girder,1,107,N.J. 55 NB        ,Fair,29,7,8,6,Bridge not over waterway,77,13.1,35,3,-15.5,73,21,119,84,152.79,3797,1228.83,900,99.9,65
2016,Maryland,100000080053010,100000080053010,State Highway Agency,Charles County,,2006,50,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,205.1,HOMELAND DRIVE    ,Good,10,8,8,8,Bridge not over waterway,74,14.3,37.8,1,-11.9,55,16,121,68,158.79,3626,1335.4,0,74.5,42.4
2016,Minnesota,5718           ,5718,State Highway Agency,Pine County,,1948,2050,Steel Continuous,Truss - Deck,3,402.9,MNTH 123          ,Fair,68,8,6,6,Countermeasures installed for mitigation,78,6.6,31.6,3,-33.5,76,107,121,151,171.75,2920,913.68,164,36,21.1
2016,New Jersey,        1143168,        1143168,State Highway Agency,Mercer County,,1998,5355,Prestressed Concrete,Stringer/Multi-beam or Girder,2,224.1,NJ 133 EB         ,Good,18,7,8,7,Foundations stable; Scour above top of footing,75,12.3,35.3,1,-15.4,83,33,129,98,148.13,3554,1303.65,214,99.9,69
2016,New Jersey,        1330151,        1330151,State Highway Agency,Monmouth County,,1969,26700,Steel,Stringer/Multi-beam or Girder,1,88.9,RT I-195 EB       ,Good,47,7,7,7,Bridge not over waterway,77,12.8,33.5,3,-14.4,67,25,125,79,150.06,3866,1364.56,3738,99,61.9
2016,New Jersey,        0832162,        0832162,State Highway Agency,Gloucester County,,1985,11450,Steel Continuous,Stringer/Multi-beam or Girder,3,371.1,NJ 47             ,Good,31,7,7,7,Bridge not over waterway,76,12.6,36.1,2,-16.7,83,27,122,98,149.14,3564,1284.67,458,99.9,66
2016,Pennsylvania,000000000021212,000000000021212,State Highway Agency,Lancaster County,,1970,782,Prestressed Concrete,Stringer/Multi-beam or Girder,2,159.1,PA 324;SR 0324    ,Good,46,8,7,7,Foundations stable; Scour above top of footing,74,12.2,36.2,1,-16.4,87,35,120,107,154.01,3210,1209.61,47,75,19
2016,New York,000000001016310,000000001016310,State Highway Agency,Allegany County,,1990,7987,Prestressed Concrete,Box Beam or Girders - Multiple,2,176.8,RTE 21            ,Fair,26,6,5,8,Foundations Stable; Protection Required,74,8.9,33.5,0,-21.3,97,96,137,148,141.38,2810,1165.94,639,93,44
2016,Pennsylvania,000000000027369,000000000027369,State Highway Agency,Montgomery County,,1958,48136,Steel Continuous,Stringer/Multi-beam or Girder,3,290,PA 309 BY-PASS    ,Fair,58,5,8,7,Bridge not over waterway,76,12.6,36.1,2,-16.7,83,27,122,98,149.14,3564,1284.67,1444,85,51
2016,Pennsylvania,000000000042120,000000000042120,State Highway Agency,Lancaster County,,2003,1040,Steel,Stringer/Multi-beam or Girder,1,103,SR 4003           ,Good,13,8,8,8,Foundations stable; Scour above top of footing,74,12.2,36.2,1,-16.4,87,35,120,107,154.01,3210,1209.61,52,110.1,68
2016,Virginia,000000000014218,000000000014218,State Highway Agency,Prince William County,,1980,19637,Prestressed Concrete,Stringer/Multi-beam or Girder,3,112.9,WBL ROUTE 0066    ,Fair,36,7,5,5,Bridge not over waterway,74,13.2,37.9,2,-15.1,80,22,128,96,159.57,3322,1427.73,1375,81,61.9
2016,Pennsylvania,000000000040268,000000000040268,State Highway Agency,Somerset County,,1998,1295,Prestressed Concrete,Stringer/Multi-beam or Girder,1,142.1,US 219 SBL        ,Fair,18,6,8,5,Countermeasures installed for mitigation,75,10.5,34.2,0,-18.2,92,84,132,126,134.65,3185,1318.32,207,99,54
2016,Pennsylvania,000000000005043,000000000005043,State Highway Agency,Berks County,,1978,9454,Prestressed Concrete,Stringer/Multi-beam or Girder,3,164,SR 2011 (LR 06143),Fair,38,7,6,6,Bridge not over waterway,74,11.6,36.6,0,-17.9,94,48,120,115,146.87,3160,1151.82,284,45,27
2016,Pennsylvania,000000000014359,000000000014359,State Highway Agency,Dauphin County,,1969,944,Steel Continuous,Stringer/Multi-beam or Girder,2,238.8,T-494/SCHOOL HS RD,Fair,47,8,6,7,Bridge not over waterway,73,12.1,36.7,1,-16.4,92,34,119,112,155.97,2948,1186.19,28,60,36
2016,Virginia,000000000014216,000000000014216,State Highway Agency,Prince William County,,1980,19228,Prestressed Concrete,Stringer/Multi-beam or Girder,3,112.9,EBL ROUTE 0066    ,Fair,36,7,5,5,Bridge not over waterway,74,13.2,37.9,2,-15.1,80,22,128,96,159.57,3322,1427.73,1346,81,63.1
2016,Virginia,000000000023678,000000000023678,State Highway Agency,Fairfax County,,1993,12703,Prestressed Concrete,Stringer/Multi-beam or Girder,2,152.9,LEE CHAPEL ROAD   ,Good,23,7,7,7,Foundations Stable,75,13.8,38.8,1,-13.2,74,19,128,87,153.66,3698,1390.41,0,110.1,80.7
2016,Virginia,000000000000131,000000000000131,State Highway Agency,Arlington County,,1973,47436,Steel,Stringer/Multi-beam or Girder,2,121.1,WASHINGTON BLVD.  ,Fair,43,7,5,5,Bridge not over waterway,74,13.6,37.4,3,-13.2,68,18,119,82,159.58,3370,1354.47,0,94,72
2016,Virginia,000000000000067,000000000000067,State Highway Agency,Arlington County,,1982,1875,Steel Continuous,Stringer/Multi-beam or Girder,2,226,NORTH SCOTT STREET,Fair,34,7,5,6,Bridge not over waterway,74,13.6,37.4,3,-13.2,68,18,119,82,159.58,3370,1354.47,19,98,75.6
2016,Virginia,000000000011061,000000000011061,State Highway Agency,Loudoun County,,1987,13666,Steel,Stringer/Multi-beam or Girder,3,210,ROUTE 7 BYPASS    ,Fair,29,7,6,7,Foundations stable; Scour above top of footing,74,13.2,37.9,2,-15.1,80,22,128,96,159.57,3322,1427.73,273,110.1,83.6
2016,Virginia,000000000023858,000000000023858,State Highway Agency,Fairfax County,,1993,2325,Prestressed Concrete,Stringer/Multi-beam or Girder,2,190.9,CLARA BARTON DR.  ,Fair,23,7,6,7,Bridge not over waterway,74,13.2,37.9,2,-15.1,80,22,128,96,159.57,3322,1427.73,0,87.9,67.8
2016,Delaware,      2920N150 ,      2920N150 ,State Highway Agency,Kent County,,1992,16343,Steel,Stringer/Multi-beam or Girder,1,71.9,KOREAN WAR VET HGW,Fair,24,7,6,7,Bridge not over waterway,77,13.7,35.9,3,-11.4,62,21,119,74,156.36,4036,1189.16,1307,110.1,99.8
2016,Delaware,      1912N083 ,      1912N083 ,State Highway Agency,New Castle County,,1999,21390,Prestressed Concrete,Stringer/Multi-beam or Girder,2,230.3,KOREAN VET MEMORIA,Good,17,7,7,8,Bridge not over waterway,76,13.2,36.1,3,-13.5,72,24,109,85,153.02,3692,1238.66,2139,83.4,44.8
2016,Delaware,      1806 060 ,      1806 060 ,State Highway Agency,New Castle County,,1975,27486,Steel Continuous,Stringer/Multi-beam or Girder,2,222.1,I 495 SB          ,Fair,41,7,6,6,Bridge not over waterway,76,13.2,36.1,3,-13.5,72,24,109,85,153.02,3692,1238.66,2199,59.2,45.6
2016,Delaware,      1281 366 ,      1281 366 ,State Highway Agency,New Castle County,,1980,34122,Steel Continuous,Stringer/Multi-beam or Girder,2,276.2,CHRISTINA PARKWAY ,Fair,36,7,6,6,Foundations stable; Scour above top of footing,76,13.2,36.1,3,-13.5,72,24,109,85,153.02,3692,1238.66,2047,67.2,51.8
2016,Delaware,      1305N082 ,      1305N082 ,State Highway Agency,New Castle County,,1994,32735,Prestressed Concrete,Stringer/Multi-beam or Girder,1,82,KOREAN WAR VET MEM,Fair,22,6,8,8,Foundations stable; Scour above top of footing,76,13.2,36.1,3,-13.5,72,24,109,85,153.02,3692,1238.66,3274,94.2,73.3
2016,Florida,         790174,         790174,State Highway Agency,Volusia County,,1997,18900,Prestressed Concrete Continuous,Segmental Box Girder,10,2321.9,SR-430 WB         ,Good,19,7,7,7,Foundations Stable,74,22.5,38.4,2,-1.4,1,0,103,1,190.59,3964,913.55,378,52.9,39.6
2016,Mississippi,11002200250051B,11002200250051B,State Highway Agency,Hinds County,,1976,24500,Steel Continuous,Stringer/Multi-beam or Girder,2,267.4,I 220             ,Fair,40,5,8,8,Bridge not over waterway,74,19,38.1,1,-6.8,29,2,117,29,179.02,4087,1158.38,3675,69.4,41.7
2016,Mississippi,11002200250005A,11002200250005A,State Highway Agency,Hinds County,,1970,27500,Steel Continuous,Stringer/Multi-beam or Girder,3,321.9,I 220             ,Fair,46,5,8,8,Bridge not over waterway,74,19,38.1,1,-6.8,29,2,117,29,179.02,4087,1158.38,4125,59.5,35.7
2016,West Virginia,00000000047A078,00000000047A078,State Highway Agency,Tucker County,,2008,7100,Steel Continuous,Stringer/Multi-beam or Girder,1,221.1,US 219 AND WV 72  ,Fair,8,6,7,8,Foundations stable; Scour above top of footing,76,10.4,34.5,0,-16.2,83,78,147,120,133.36,3448,1242.47,994,98,82
2017,Mississippi,11000100240460B,11000100240460B,State Highway Agency,Harrison County,,1970,38500,Prestressed Concrete,Stringer/Multi-beam or Girder,1,242.5,I 10              ,Good,47,7,7,8,Bridge not over waterway,79,21,33.9,3,-4.6,3,3,126,3,186.47,4574,1389.6,11935,68.7,65.7
2017,Maryland,100000080053010,100000080053010,State Highway Agency,Charles County,,2006,50,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,205.1,HOMELAND DRIVE    ,Good,11,8,8,8,Bridge not over waterway,73,14.7,36.4,1,-10.7,58,17,106,66,156.35,3388,1253.94,0,74.5,42.4
2017,Mississippi,11002200250005A,11002200250005A,State Highway Agency,Hinds County,,1970,27500,Steel Continuous,Stringer/Multi-beam or Girder,3,321.9,I 220             ,Fair,47,5,8,8,Bridge not over waterway,77,18.8,36.2,1,-9.5,24,5,125,24,177.7,4455,1284.5,4125,59.5,35.7
2017,Maryland,100000070042010,100000070042010,State Highway Agency,Cecil County,,1973,8002,Steel,Stringer/Multi-beam or Girder,2,90.9,MD 273            ,Fair,44,6,5,6,Foundations stable; Scour above top of footing,76,13.3,36.1,3,-11.8,68,25,116,79,154.43,3833,1119.47,640,68.5,41
2017,New Jersey,        1330151,        1330151,State Highway Agency,Monmouth County,,1969,25531,Steel,Stringer/Multi-beam or Girder,1,88.9,RT I-195 EB       ,Good,48,7,7,7,Bridge not over waterway,78,12.7,32.3,3,-12.2,57,26,127,73,147.76,4132,1428.52,3574,99,61.9
2017,New Jersey,        1328154,        1328154,State Highway Agency,Monmouth County,,1968,29324,Prestressed Concrete,Stringer/Multi-beam or Girder,2,169.9,NJ 18 NB          ,Fair,49,6,5,7,Bridge not over waterway,,,,,,57,26,,,,,,1466,75,38
2017,Mississippi,310004306412140,310004306412140,State Highway Agency,Simpson County,,1963,2100,Steel,Stringer/Multi-beam or Girder,3,182.1,SR 43             ,Fair,54,6,6,6,Foundations Stable,78,18.9,36.5,0,-10.4,24,4,126,25,154.23,4761,1349.69,105,48.9,29.3
2017,Minnesota,5718           ,5718,State Highway Agency,Pine County,,1948,2050,Steel Continuous,Truss - Deck,3,402.9,MNTH 123          ,Fair,69,8,6,6,Countermeasures installed for mitigation,77,5.6,30.6,3,-34.7,78,98,108,161,175.33,2752,1032.23,164,36,20.9
2017,Mississippi,11000100240435B,11000100240435B,State Highway Agency,Harrison County,,1970,38500,Prestressed Concrete,Stringer/Multi-beam or Girder,1,217.8,I 10              ,Good,47,7,7,8,Bridge not over waterway,79,21,33.9,3,-4.6,3,3,126,3,186.47,4574,1389.6,11935,66.9,61.5
2017,Mississippi,21000840161114B,21000840161114B,State Highway Agency,Covington County,,2002,1950,Prestressed Concrete,Stringer/Multi-beam or Girder,1,140.1,US 84             ,Good,15,8,8,8,Foundations stable; Scour above top of footing,80,19.1,38.4,0,-9.9,21,4,124,22,167.86,5043,1406.88,195,47.3,42
2017,New Jersey,        0832162,        0832162,State Highway Agency,Gloucester County,,1985,11679,Steel Continuous,Stringer/Multi-beam or Girder,3,371.1,NJ 47             ,Good,32,7,7,7,Bridge not over waterway,76,12.5,35.1,2,-13.6,78,27,126,94,150.9,3809,1133.98,467,99.9,64
2017,New Jersey,        1143168,        1143168,State Highway Agency,Mercer County,,1998,13171,Prestressed Concrete,Stringer/Multi-beam or Girder,2,224.1,NJ 133 EB         ,Good,19,7,8,7,Foundations stable; Scour above top of footing,78,12,33.5,1,-14.2,75,37,129,93,149.54,4106,1373.35,527,99.9,69
2017,New York,000000001016310,000000001016310,State Highway Agency,Allegany County,,1990,8001,Prestressed Concrete,Box Beam or Girders - Multiple,2,176.8,RTE 21            ,Fair,27,6,5,8,Foundations Stable; Protection Required,79,8.4,32.3,0,-18.5,93,102,150,147,133.38,3562,1174.31,480,93,44
2017,New Jersey,        0828156,        0828156,State Highway Agency,Gloucester County,,1987,20350,Steel,Stringer/Multi-beam or Girder,1,107,N.J. 55 NB        ,Fair,30,7,8,6,Bridge not over waterway,76,13.2,35.2,3,-12.3,65,21,118,77,149.81,3723,1257.32,1018,99,65
2017,New Jersey,        1328153,        1328153,State Highway Agency,Monmouth County,,1968,9457,Prestressed Concrete,Stringer/Multi-beam or Girder,2,202.1,WEST BANGS AVENUE ,Fair,49,6,6,7,Bridge not over waterway,,,,,,57,26,,,,,,284,95,21.1
2017,Pennsylvania,000000000014359,000000000014359,State Highway Agency,Dauphin County,,1969,946,Steel Continuous,Stringer/Multi-beam or Girder,2,238.8,T-494/SCHOOL HS RD,Good,48,8,7,7,Bridge not over waterway,75,12,35.2,1,-13.3,78,41,122,102,158.4,3456,1163.87,28,60,36
2017,Pennsylvania,000000000040268,000000000040268,State Highway Agency,Somerset County,,1998,1276,Prestressed Concrete,Stringer/Multi-beam or Girder,1,142.1,US 219 SBL        ,Fair,19,6,8,5,Countermeasures installed for mitigation,78,10.2,31.6,0,-14.9,88,77,135,120,136.46,3813,1299.81,204,99,54
2017,Virginia,000000000014218,000000000014218,State Highway Agency,Prince William County,,1980,19637,Prestressed Concrete,Stringer/Multi-beam or Girder,3,112.9,WBL ROUTE 0066    ,Fair,37,7,5,5,Bridge not over waterway,73,13.5,36.8,2,-11.8,75,28,116,86,160.23,3289,1393.66,1375,81,61.9
2017,Pennsylvania,000000000027369,000000000027369,State Highway Agency,Montgomery County,,1958,48103,Steel Continuous,Stringer/Multi-beam or Girder,3,290,PA 309 BY-PASS    ,Fair,59,5,8,7,Bridge not over waterway,76,12.5,35.1,2,-13.6,78,27,126,94,150.9,3809,1133.98,1443,85,51
